producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
Sam Mraovich,0.0,2002.0,Ben and Arthur,23084130,26.999474065490165
Daisy von Scherler Mayer,115.91345559063177,2002.0,The Guru,1091175,63.777795480958275
Franco Zeffirelli,585.564133670534,2002.0,Callas Forever,14719603,66.62622514217634
Lynne Ramsay,65.85256361675225,2002.0,Morvern Callar,5031048,63.60291213686069
Peter Mullan,59.66246395998473,2002.0,The Magdalene Sisters,1801710,77.4757919709756
Zeka Laplaine,0.0,2002.0,Paris: XY,35352943,42.36326766395354
Miles Swain,0.0,2002.0,The Trip,14290295,63.423269774504035
Keith Fulton,0.0,2002.0,Lost in La Mancha,359354,68.78150089641125
Charles Stone III,0.0,2002.0,Paid in Full,4576677,68.77479842625189
Gérard Bitton,0.0,2002.0,If I Were a Rich Man,1388443,63.437415524919935
Yuan Zhang,0.0,2002.0,I Love You,13350171,42.04067466842217
Kam-Hung Yip,0.0,2002.0,Just One Look,12510014,63.44304588691516
Kuo-Fu Chen,0.0,2002.0,Double Vision,1392287,63.44347103445445
Stephen Gaghan,0.0,2002.0,Abandon,4122339,63.464641605738514
Harold Ramis,572.5171877793414,2002.0,Analyze That,2513894,68.73484231064074
Rob Marshall,0.0,2002.0,Chicago,201534,80.64209246771752
Lieven Debrauwer,0.0,2002.0,Pauline and Paulette,16773265,64.01126119435591
Sam Jones,0.0,2002.0,I Am Trying to Break Your Heart: A Film About Wilco,3728836,66.728004479673
Élie Chouraqui,58.39355414980931,2002.0,Harrison's Flowers,13484069,68.73152609972041
Alison Thompson,0.0,2002.0,"High Times ""Pot Luck""",7448031,41.00456799667964
Rajkumar Kohli,0.0,2002.0,Jaani Dushman: Ek Anokhi Kahani,4488571,40.77224814212435
Shaad Ali,0.0,2002.0,Saathiya,1634239,63.52072443313155
Klaus Härö,0.0,2002.0,Elina: As If I Wasn't There,17550887,63.528196003026196
Leung Chun 'Samson' Chiu,0.0,2002.0,Golden Chicken,6156767,68.69858600545217
Michael Rymer,67.57521866089556,2002.0,Queen of the Damned,9088886,64.02620960793435
Bingjian Liu,0.0,2002.0,Cry Woman,21593269,63.55386949643395
Nicolas Philibert,0.0,2002.0,To Be and to Have,222106,77.46978069594111
Valerio Andrei,0.0,2002.0,Un amore perfetto,22271345,40.40773797581037
George Lucas,419.56656999597794,2002.0,Star Wars Episode II: Attack of the Clones,50957,78.72031574482361
Allan A. Goldstein,55.03905747265502,2002.0,2001: A Space Travesty,2324217,41.79461572680098
Spike Lee,1069.1352386030949,2002.0,25th Hour,695700,77.17311967703988
Arjun Sajnani,0.0,2002.0,Agni Varsha,30207145,45.26983876927295
David Fincher,334.1166150572262,2002.0,Panic Room,450141,77.17024986785232
Zoe Clarke-Williams,0.0,2002.0,New Best Friend,254132,48.40612388776121
George Clooney,0.0,2002.0,Confessions of a Dangerous Mind,945305,74.25997078140692
Glen Pitre,64.56798909021632,2002.0,The Scoundrel's Wife,16141547,48.2773686489229
Spike Jonze,78.66168747946152,2002.0,Adaptation,200626,78.51329915355963
Suresh Krishna,302.66506247401605,2002.0,Baba,6705113,48.20188577223148
Kelly Asbury,0.0,2002.0,Spirit: Stallion of the Cimarron,706047,78.51726841912259
Scott Kalvert,70.42807290088142,2002.0,Deuces Wild,2318462,61.8809084217558
Andrey Konchalovskiy,382.0572305654764,2002.0,House of Fools,3513428,61.88251075746465
Michael Lehmann,384.73895641885133,2002.0,40 Days and 40 Nights,887457,68.17475037281102
Bill Weber,0.0,2002.0,The Cockettes,7586871,64.48583568882759
Rob Hardy,47.09733581466595,2002.0,Trois 2: Pandora's Box,9273330,51.84609742702116
Scott Roberts,0.0,2002.0,The Hard Word,15114733,61.76613220222544
Carlos Reygadas,0.0,2002.0,Japón,22097221,61.9015980801431
David Dhawan,219.1820486986996,2002.0,Yeh Hai Jalwa,10495987,47.99123872005788
Craig McCracken,0.0,2002.0,The Powerpuff Girls Movie,1167226,69.59461302702623
Michael Moore,196.88704455597525,2002.0,Bowling for Columbine,145663,81.66292213433297
Francesc Bellmunt,0.0,2002.0,Lisístrata,1291998,47.83334971445912
Everett Lewis,0.0,2002.0,Luster,5885832,47.78085074587852
Victor Nunez,137.59413422694837,2002.0,Coastlines,1330084,47.62828733776631
Todd Louiso,0.0,2002.0,Love Liza,1752812,62.080862090794334
Paul W.S. Anderson,322.261999480423,2002.0,Resident Evil,1033297,74.4433927075303
Andrew Lau,191.6498245786325,2002.0,The Wesley's Mysterious File,6159110,47.60052674333504
Young-hoon Park,0.0,2002.0,Jungdok,3225410,68.20175557077172
Lynn Hershman-Leeson,0.0,2002.0,Teknolust,2350185,47.581036617933705
Gurinder Chadha,128.51428698748427,2002.0,Bend It Like Beckham,249876,74.37943186842644
Jez Butterworth,0.0,2002.0,Birthday Girl,689490,66.5095456303346
John Stainton,0.0,2002.0,The Crocodile Hunter: Collision Course,5533519,64.53336677457861
Tol,0.0,2002.0,Tamala 2010: A Punk Cat in Space,5103474,48.71998821334075
Paul Hough,0.0,2002.0,The Backyard,18812346,49.19889903548778
Mark Romanek,0.0,2002.0,One Hour Photo,933060,74.10254115133466
Jon Purdy,0.0,2002.0,Joshua,14754884,64.60140353081547
Jake Kasdan,67.48460085023441,2002.0,Orange County,438417,69.88551331220305
Jaume Balagueró,62.1769263585017,2002.0,Darkness,1373219,64.59974796715872
György Pálfi,0.0,2002.0,Hukkle,8067034,61.48483999551815
Masaaki Tezuka,65.49714183627952,2002.0,Godzilla Against Mechagodzilla,1252259,69.85445296264852
Tom Shadyac,304.8947775841842,2002.0,Dragonfly,12509757,69.838683014243
Kevin Bray,0.0,2002.0,All about the Benjamins,3192886,66.41693519706209
Neil LaBute,204.99909674956822,2002.0,Possession,549902,68.13611456968395
José Luis Garci,61.495282444680875,2002.0,Story of a Kiss,21815189,61.54988505570902
Robin Budd,0.0,2002.0,Return to Never Land,1595142,69.72732654587601
Dylan Kidd,0.0,2002.0,Roger Dodger,4905605,67.07980158775631
Kim Ki-duk,113.99156721775397,2002.0,Coast Guard,3735041,64.56918180395375
Harry Sinclair,0.0,2002.0,Toy Love,13533480,49.00123646281597
Tommy Lee Wallace,182.95334727736793,2002.0,Vampires: Los Muertos,6124685,48.9585802252556
Charles Binamé,0.0,2002.0,Séraphin: un homme et son péché,4165797,68.14443353031952
Fumihiko Sori,0.0,2002.0,Ping Pong,4632411,67.07463456065345
Peter Sollett,0.0,2002.0,Raising Victor Vargas,4744678,69.7787195236166
Man-bae Jeon,0.0,2002.0,The Romantic President,3500965,61.66409621680368
Bahman Ghobadi,69.46886439595544,2002.0,Marooned in Iraq,6545373,64.55535446737008
Rolf de Heer,0.0,2002.0,The Tracker,5829474,67.0718190368643
Douglas McGrath,71.22318530858298,2002.0,Nicholas Nickleby,12938853,69.77056457766567
Si-myung Lee,0.0,2002.0,2009 Lost Memories,1631700,66.4380184379542
Alain Chabat,0.0,2002.0,Asterix & Obelix: Mission Cleopatra,8409497,76.72435914080474
Ha Yoo,0.0,2002.0,Marriage is a Crazy Thing,7414349,69.90745152359692
Tom Tykwer,210.20342774355058,2002.0,Heaven,509987,69.5107564927017
Danny Pang,56.591661514046486,2002.0,The Eye,3511710,69.50883283351604
Andrzej Wajda,130.48368723720571,2002.0,The Revenge,2047450,62.53578967940774
Kevin Reynolds,408.16889074474517,2002.0,The Count of Monte Cristo,872497,80.44077696961232
Lee Hirsch,0.0,2002.0,Amandla! A Revolution in Four Part Harmony,4140604,66.58553784765313
James Toback,219.05863794944412,2002.0,Harvard Man,430975,46.098244689638626
Julien Magnat,0.0,2002.0,Bloody Mallory,5119941,46.08902752235081
Gary J. Tunnicliffe,0.0,2002.0,Hansel and Gretel,4406314,45.98478073626422
Rebecca Miller,0.0,2002.0,Personal Velocity: Three Portraits,3941055,62.628331868466105
Predrag Antonijevic,57.777189204961296,2002.0,Hard Cash,11894802,45.91562731506155
Ivan Sen,0.0,2002.0,Beneath Clouds,2450210,62.634583938784246
Bénédicte Liénard,0.0,2002.0,A Piece of Sky,24923642,45.90813746852868
P.J. Hogan,149.48365938211137,2002.0,Unconditional Love,2221417,62.67571475042184
Cho-Sin Jung,0.0,2002.0,Wet Dreams,3581188,62.50657003040375
Glenn Chaika,0.0,2002.0,The Adventures of Tom Thumb and Thumbelina,8355871,45.728420406243245
Reginald Hudlin,264.4354176379867,2002.0,Serving Sara,1468099,62.750260904149236
Hang-jun Jang,0.0,2002.0,Break Out,8446351,66.61443808988577
John Polson,0.0,2002.0,Swimfan,887452,62.77061656859446
Paul Gross,0.0,2002.0,Men with Brooms,1466817,62.77761870711531
Eugene Jarecki,0.0,2002.0,The Trials of Henry Kissinger,12967168,68.28618561156374
Agnieszka Holland,410.16042607837,2002.0,Julie Walking Home,26272116,45.63070934952438
Rodrigue Jean,0.0,2002.0,Yellowknife,24479482,45.56457864193549
Steven Soderbergh,774.2561640595725,2002.0,Solaris,4908352,69.16043666041098
Robert Schwentke,0.0,2002.0,Tattoo,11009343,62.84326114413117
David S. Goyer,0.0,2002.0,ZigZag,25747636,45.50117779534286
John A. Davis,71.44380693543255,2002.0,Santa vs. the Snowman 3D,5039977,69.13199618146375
Jeff Daniels,63.225384813615925,2002.0,Super Sucker,10882699,45.71484224743831
Manuel Pradal,0.0,2002.0,Ginostra,12129633,47.51830803555557
Martin Scorsese,1407.4159509263886,2002.0,Gangs of New York,188902,81.40735054576017
Johnnie To,61.028630677606756,2002.0,My Left Eye Sees Ghosts,2076422,66.57798049698653
Ray Culpepper,0.0,2002.0,Big Ain't Bad,18538183,47.43684065617081
Jay Roach,302.6550614753787,2002.0,Austin Powers: Goldmember,151461,74.46683526287173
Tetsuo Shinohara,0.0,2002.0,Inochi,455182,69.47784653307285
Bruce Beresford,1119.8640096610027,2002.0,Evelyn,3619129,69.47770991403455
Richard Hobert,0.0,2002.0,Alla älskar Alice,35195392,47.15015396995349
Walter Hill,1203.5850197805587,2002.0,Undisputed,3699931,66.97900582456921
Marcus Raboy,0.0,2002.0,Friday After Next,11448113,66.97860973772056
Wallace Wolodarsky,0.0,2002.0,Sorority Boys,3434085,62.25790759226542
Jeffrey Blitz,0.0,2002.0,Spellbound,903159,74.47318314682985
Roger Avary,60.938465765845386,2002.0,The Rules of Attraction,1405221,69.44205306440281
Abbas Alibhai Burmawalla,120.56089667659347,2002.0,Humraaz,5712265,66.53990793170374
Paul Moloney,0.0,2002.0,Crackerjack,2860057,69.31542715322311
Fisher Stevens,0.0,2002.0,Just a Kiss,21764056,46.98304087326189
Adam Shankman,66.37205256883112,2002.0,A Walk to Remember,855797,76.93152760620977
Charles Herman-Wurmfeld,0.0,2002.0,Kissing Jessica Stein,1703792,68.23651376129791
Petr Zelenka,0.0,2002.0,Year of The Devil,2196961,66.5556846848772
Helen Stickler,0.0,2002.0,Stoked: The Rise and Fall of Gator,2027499,62.38174640430357
Rahul Dholakia,0.0,2002.0,Kehtaa Hai Dil Baar Baar,33269085,46.695750326884934
John Malkovich,0.0,2002.0,The Dancer Upstairs,5667692,69.3819456580847
Gregor Schnitzler,0.0,2002.0,What To Do In Case Of Fire,5157418,66.56350600945675
Woody Allen,2219.5588067523972,2002.0,Hollywood Ending,473268,69.35929485440889
Fernando León de Aranoa,0.0,2002.0,Mondays In The Sun,2439425,74.50368626948894
Jean-Pierre Dardenne,135.47202664816948,2002.0,The Son,3565240,69.33953568630115
Gabriele Salvatores,72.74728932048885,2002.0,Amnèsia,13196764,62.46910772320056
Marina Valentini,0.0,2002.0,Bahía Mágica,9002071,46.90119386926994
Brian Levant,325.3774088676001,2002.0,Snow Dogs,2093928,66.17533556481014
Aleksandr Sokurov,0.0,2002.0,Russian Ark,169202,71.78109877976593
Bruce Neibaur,0.0,2002.0,India: Kingdom of the Tiger,30811665,53.706869433105794
Carl Franklin,213.57217890668284,2002.0,High Crimes,1374292,72.12655751084807
Jang Sun-woo,0.0,2002.0,Resurrection of the Little Match Girl,3849638,56.472811853015195
Arliss Howard,0.0,2002.0,Big Bad Love,21314980,53.609132355709946
Olivier Megaton,0.0,2002.0,The Red Siren,28374339,54.937229981268196
Takahiro Imamura,0.0,2002.0,Digimon Frontier: Island of Lost Digimon,26816024,65.39398966247312
Duncan Roy,0.0,2002.0,AKA,4054638,54.95472253715643
Doris Dörrie,0.0,2002.0,Enlightenment Guaranteed,567513,52.92745236001109
Mike Leigh,433.22293126881334,2002.0,All Or Nothing,5790223,71.63218684868244
Abderrahmane Sissako,0.0,2002.0,Waiting for Happiness,10514696,56.92158862995898
Rajat Mukherjee,0.0,2002.0,Road,791765,53.62600289314343
Gaspar Noé,56.71311148933972,2002.0,Irréversible,299490,67.45120927516095
Tamra Davis,261.49810190832375,2002.0,Crossroads,1128561,54.95545888826495
Abe Kwong,0.0,2002.0,Visible Secret 2,8458384,58.616290202832644
Kunihiko Yuyama,214.10115623260913,2002.0,Pokémon 4Ever,1989045,65.95361022062913
Im Kwon-taek,114.56730471434533,2002.0,Painted Fire,3272326,71.24648586544673
Paco Plaza,0.0,2002.0,Second Name,3589259,56.50651081444589
Aku Louhimies,0.0,2002.0,Lovers & Leavers,32998282,58.52152090739764
Sven Taddicken,0.0,2002.0,Getting My Brother Laid,1503023,52.93429783105963
Lee Han,0.0,2002.0,Lovers' Concerto,3261900,72.70339342106121
Robert Guédiguian,62.91018966267761,2002.0,Marie-Jo and Her Two Lovers,24823252,65.38724912204184
Don Coscarelli,263.0126393444574,2002.0,Bubba Ho-tep,817905,66.04830756088073
Daniel Burman,0.0,2002.0,Todas las Azafatas van al Cielo,9520953,57.26649174651494
Martina Kudlácek,0.0,2002.0,In the Mirror of Maya Deren,971202,56.830933100466176
Stephen Herek,637.063825516148,2002.0,Life or Something Like It,2888880,65.38838921450586
Fabian Wullenweber,0.0,2002.0,Klatretøsen,4890336,57.784799920686034
Ramón Salazar,0.0,2002.0,Piedras,11151333,65.58302667393198
Juan José Jusid,59.28280583380883,2002.0,Apasionados,5970848,54.408464912189146
Pete Jones,0.0,2002.0,Stolen Summer,704427,58.470537158544445
Jorge Alí Triana,0.0,2002.0,Bolívar is me,2315130,54.904280537401206
Roberto Benigni,223.11414278074898,2002.0,Pinocchio,8485902,58.47811284061611
Sanjay Gupta,45.70812000605537,2002.0,Kaante,1792743,67.77498052149554
Wych Kaosayananda,0.0,2002.0,Ballistic: Ecks vs. Sever,1286174,52.96848800067109
Toni Myers,0.0,2002.0,Space Station 3D,1934366,79.66360495391459
Alfredo Rodriguez de Villa,0.0,2002.0,Washington Heights,7158091,56.43372488325931
Edoardo Ponti,0.0,2002.0,Between Strangers,27749858,53.07074687020024
Steven Spielberg,1555.3228060633487,2002.0,Catch Me If You Can,215873,86.44911204260883
Jamshed Usmonov,0.0,2002.0,Angel on the Right,24903317,58.623842907300116
Barry Sonnenfeld,446.21253839341614,2002.0,Big Trouble,1703740,67.45740657901784
Joe Carnahan,46.34013063644012,2002.0,Narc,2378208,72.64517149818536
Andy Tennant,288.58913699497793,2002.0,Sweet Home Alabama,231486,73.31776848486477
Sijie Dai,0.0,2002.0,Balzac and the Little Chinese Seamstress,3229481,71.20331754828251
Byeong-ki Ahn,49.376634924997234,2002.0,Phone,2164450,67.80936981879523
Ashok Nanda,0.0,2002.0,FireDancer,14636123,53.43183501184002
Apichatpong Weerasethakul,0.0,2002.0,Blissfully Yours,6021027,56.338596139123624
Pollo de Pimentel,0.0,2002.0,Oysters at Nam Kee's,8994566,56.211276040648514
Olivier Assayas,241.93439881664113,2002.0,Demonlover,5120552,57.67066009699585
Stuart Baird,148.61620238611226,2002.0,Star Trek Nemesis,156774,72.25134502852863
John W. Walter,0.0,2002.0,How to Draw a Bunny,23949269,56.165933819867156
Rich Christiano,0.0,2002.0,Time Changer,2045037,56.1259195188706
Lisa Cholodenko,65.47268970475795,2002.0,Laurel Canyon,474031,65.94054934800104
Michael Petroni,0.0,2002.0,Till Human Voices Wake Us,12287985,57.61578976021682
Abbas Kiarostami,247.82215849535692,2002.0,ABC Africa,9310154,56.19367615547893
Claude Duty,0.0,2002.0,Hypnotized and Hysterical,22232800,56.34000940203495
Frédéric Jardin,0.0,2002.0,Cravate club,13331970,55.06703605329677
Peter Bogdanovich,634.4152973258676,2002.0,The Cat's Meow,1954484,65.49943636929449
Mort Nathan,0.0,2002.0,National Lampoon's Van Wilder: The Rise of Taj,17182332,56.929480377184305
Simon Wells,72.78309522962682,2002.0,The Time Machine,3759215,71.2221165493754
Samir,0.0,2002.0,Forget Baghdad: Jews and Arabs - The Iraqi Connection,10045959,58.63909057500156
Steven Soderbergh,774.2561640595725,2002.0,Full Frontal,983869,54.99745471868861
Jong-Hyuk Lee,0.0,2002.0,H,5422011,56.933672230806856
Rainer Matsutani,0.0,2002.0,"666 – Traue keinem, mit dem du schläfst!",33477482,58.67075160362647
Ole Bornedal,62.11768788337925,2002.0,I Am Dina,4913923,65.405617508692
Angela Christlieb,0.0,2002.0,Cinemania,6050326,56.39008616730719
Zdenek Tyc,0.0,2002.0,Brats,27947324,56.37838893616451
Toshiya Shinohara,0.0,2002.0,InuYasha the Movie: The Castle Beyond the Looking Glass,2583808,72.6590568022223
Isaac-Pierre Racine,0.0,2002.0,Aro Tolbukhin in the Mind of a Killer,23974509,57.728039691106915
Roman Polanski,793.3233609988218,2002.0,The Pianist,1897341,86.39654465251036
Sanjay Gadhvi,0.0,2002.0,Mere Yaar Ki Shaadi Hai,7328023,53.67148172356173
Tareque Masud,0.0,2002.0,Matir Moina,6997539,67.60955456658317
Jon Sherman,0.0,2002.0,I'm With Lucy,10629623,58.6910858412155
Adam Bhala Lough,0.0,2002.0,Bomb the System,2531343,52.85566866555445
Samira Makhmalbaf,57.915078800142616,2002.0,Blackboards,11140731,57.5876661607772
Seong-gang Lee,0.0,2002.0,"My Beautiful Girl, Mari",3004271,56.550164205788356
Andrew Niccol,76.55043089901838,2002.0,S1m0ne,897540,67.56182528378393
George Hickenlooper,52.612548003045355,2002.0,The Man From Elysian Fields,5669008,65.3350413421056
Paul F. Ryan,0.0,2002.0,Home Room,4190400,54.59869815003788
Jack Neo,0.0,2002.0,I Not Stupid,1594067,65.98689909887284
Jacques Nolot,0.0,2002.0,Glowing Eyes,24909580,53.28671211058852
Patrice Leconte,352.5352564659323,2002.0,The Man on the Train,296466,71.46389953815874
John Schultz,124.51248713187007,2002.0,Like Mike,167924,65.97361967106838
Dana Janklowicz-Mann,0.0,2002.0,Shanghai Ghetto,5055788,65.98595661101398
Godfrey Reggio,144.67098797064062,2002.0,Naqoyqatsi,101567,58.19480064669885
Jesse Vaughan,0.0,2002.0,Juwanna Mann,2355009,58.215949077475
Aleksey Balabanov,142.1196526108805,2002.0,Voyna,9951334,54.683040176987994
Chris Columbus,842.6355339158972,2002.0,Harry Potter and the Chamber of Secrets,667368,84.29942568260881
Junji Sakamoto,0.0,2002.0,KT,33806367,53.25362556684975
Aleksandr Rogozhkin,0.0,2002.0,The Cuckoo,1636036,67.72352235737841
Takashi Shimizu,56.39283028047872,2002.0,Ju-on: The Grudge,2033359,67.3356046426706
Eli Roth,0.0,2002.0,Cabin Fever,542094,65.54401825786758
Hideo Nakata,167.7437916742498,2002.0,Dark Water,1618008,65.54303086501488
Tony Ayres,0.0,2002.0,Walking on Water,12486171,58.16682370930537
Michael Winterbottom,414.3471506148316,2002.0,In This World,3027029,65.36698194213103
Alex Proyas,158.87978967444488,2002.0,Garage Days,8637169,58.073521874804904
Peter Hastings,0.0,2002.0,The Country Bears,2117473,56.721276396231566
Jean-Claude Brisseau,0.0,2002.0,Secret Things,7578779,56.70266915080839
Vincent Perez,0.0,2002.0,Peau d'Ange,34250790,53.4416043767464
Oliver Parker,139.63195559396559,2002.0,The Importance of Being Earnest,6197489,71.54266489869171
Jonathan Parker,0.0,2002.0,Bartleby,15233254,58.085716477607875
Carles Bosch,0.0,2002.0,Balseros,3319645,58.08860449249138
Marcus Adams,0.0,2002.0,Long Time Dead,983731,58.095360893990524
Rob Bowman,142.75041593027768,2002.0,Reign of Fire,164698,71.49315773722022
Marcelo Piñeyro,132.69306704982748,2002.0,Kamchatka,9315230,75.60651971220331
Dominick Tambasco,0.0,2002.0,Nati stanchi,14207796,58.13489183870381
Maria von Heland,0.0,2002.0,Big Girls Don't Cry,2743231,56.77117191450889
Hong Sang-soo,160.96307009066862,2002.0,On the Occasion of Remembering the Turning Gate,7362626,67.70332967392005
Cédric Klapisch,130.18206270499934,2002.0,Pot Luck,1268226,75.94527953049476
Egor Konchalovskiy,0.0,2002.0,Antikiller,11470344,54.5187705276198
Vishal Bhardwaj,0.0,2002.0,Makdee,11895033,65.546475692315
In-shik Kim,0.0,2002.0,Road Movie,2196420,57.791606500119364
Guy Maddin,0.0,2002.0,Dracula: Pages from a Virgin's Diary,5792459,58.24010696574102
Jonathan Demme,861.0682260768299,2002.0,The Truth About Charlie,5971762,56.6742293762317
Amos Gitai,122.7051097857973,2002.0,Kedma,2642703,57.87985229526931
Krishna Vamsi,0.0,2002.0,Shakti: The Power,3946917,56.592584060334914
David Jacobson,0.0,2002.0,Dahmer,5060456,53.13685954575076
Paul Schrader,670.7669345184222,2002.0,Auto Focus,2798426,66.02691012458646
Danny Boyle,294.85053409210957,2002.0,28 Days Later,145892,79.43599212717514
Patricia Ferreira,0.0,2002.0,The Impatient Alchemist,8893746,58.35044173929358
Phillip Noyce,560.0146857894969,2002.0,The Quiet American,5999816,72.09960301258123
Yun-su Chong,0.0,2002.0,Yesterday,8666784,54.43041470303069
Sam Raimi,642.2819548291965,2002.0,Spider-Man,146947,84.14338915663716
John Sayles,776.2886093048091,2002.0,Sunshine State,9006277,67.75528817836538
Pankaj Parashar,0.0,2002.0,Tumko Na Bhool Payenge,2360178,53.09309360685381
Pan Nalin,0.0,2002.0,Samsara,1083614,73.17977003392511
Hiroyuki Morita,0.0,2002.0,The Cat Returns,697246,76.03087407236734
Olivier Ducastel,63.30814790597413,2002.0,My Life on Ice,406168,57.80302835007895
Don Michael Paul,0.0,2002.0,Half Past Dead,67444,58.37457703367506
Michael Hoffman,396.89927744079284,2002.0,The Emperor's Club,430788,72.0183574937751
Giuseppe Ferrara,0.0,2002.0,The Bankers of God: The Calvi Affair,33851874,58.299093192688126
Danièle Thompson,58.75414132521195,2002.0,Jet Lag,8681526,65.55594296034958
Christophe Honoré,0.0,2002.0,Seventeen Times Cecile Cassard,24903092,53.240475931786015
Sanjay Leela Bhansali,68.7957638889434,2002.0,Devdas,4102452,73.12804499515727
Anthony Abrams,0.0,2002.0,Pumpkin,2977312,57.95041190218386
Takeshi Kitano,274.2463723855442,2002.0,Dolls,511653,73.1181913882367
Raymond De Felitta,0.0,2002.0,Two Family House,7400070,67.4283625713541
Johnnie To,61.028630677606756,2002.0,Fat Choi Spirit,2506296,54.75287082139169
Kang Woo-suk,0.0,2002.0,Public Enemy,3190252,73.17735549728496
Bruce Hendricks,0.0,2002.0,Ultimate X: The Movie,11167039,67.34843387336986
Zhangke Jia,0.0,2002.0,Unknown Pleasures,10103815,58.262419916030254
Todd Haynes,193.49584799837308,2002.0,Far from Heaven,1223711,75.79125606405577
Alain Berbérian,0.0,2002.0,Le Boulet,25328344,66.01640108563454
Guillermo del Toro,204.5254112103281,2002.0,Blade II,479757,76.01240270952654
Werner Schroeter,0.0,2002.0,Two,27537132,53.1800428921297
Hing-Ka Chan,61.75189501450181,2002.0,Mighty Baby,20914710,56.63397543926326
Joel Schumacher,1062.4325939354128,2002.0,Bad Company,5579651,67.32688514722503
Luc Pagès,0.0,2002.0,A+ Pollux,16950538,56.68265049563114
Neil Burger,0.0,2002.0,Interview With the Assassin,7825684,56.08304732735013
Abdul Malik Abbott,0.0,2002.0,State Property,30651508,55.08085843931726
Robert Harmon,141.2184709077918,2002.0,They,2813558,59.186634485049936
Dan Ireland,102.90493947909087,2002.0,Passionada,2025985,59.25014622988457
Anurag Mehta,0.0,2002.0,American Chai,11159510,57.123511577453435
Christopher Scott Cherot,63.424716491353486,2002.0,G,14306511,57.136320424555464
Rick Rosenthal,376.25868428884246,2002.0,Halloween Resurrection,1612686,55.66277221094349
Ron Clements,327.7791616639772,2002.0,Treasure Planet,648781,78.25790544976734
Shane Meadows,121.7730861336464,2002.0,Once Upon a Time in the Midlands,6395094,59.26584678347254
Perry Andelin Blake,0.0,2002.0,The Master of Disguise,369790,52.3330609000205
Ventura Pons,53.0952462296849,2002.0,Food of Love,16744198,55.62743493626385
Betty Thomas,285.48133233270465,2002.0,I Spy,4338749,65.89821576896216
Ghassan Salhab,0.0,2002.0,Terra incognita,24921489,57.18943047679128
Christopher Nolan,145.70482918587504,2002.0,Insomnia,4760936,78.34372408741717
Brian Koppelman,0.0,2002.0,Knockaround Guys,2290453,66.79692608022081
Ryuta Tasaki,0.0,2002.0,Kamen Rider Ryuki: Episode Final,12742325,70.91014851130811
Peter Sheridan,0.0,2002.0,Borstal Boy,18077213,59.29742940044691
Drew Daywalt,0.0,2002.0,Stark Raving Mad,1799456,57.146358706765945
Walt Becker,0.0,2002.0,National Lampoon's Van Wilder,1126401,70.94391938365956
Chi-Leung Law,0.0,2002.0,Inner Senses,9152153,59.23464739430349
Jordan Brady,0.0,2002.0,Waking Up in Reno,8644317,53.95784361414274
Gabrielle Burton,0.0,2002.0,Manna from Heaven,25114906,54.21643050394418
Robert J. Siegel,0.0,2002.0,Swimming,2734463,59.14200988008053
Mark Pellington,129.61493373357578,2002.0,The Mothman Prophecies,2903228,71.76827657429708
Francesca Comencini,54.38418614582103,2002.0,"Carlo Giuliani, Boy",24924346,59.156160379777646
Florent-Emilio Siri,0.0,2002.0,The Nest,1266575,65.86862339372679
Sophie Marceau,0.0,2002.0,Speak to Me of Love,217825,52.49299535593715
Kjell Sundvall,48.66548408453979,2002.0,Grabben i graven bredvid,34858266,55.76192934330619
Bob Gale,0.0,2002.0,Interstate 60,1188139,58.76448111978567
Marek Koterski,0.0,2002.0,Day of the Wacko,17443802,73.43594457622386
Chih-yen Yee,0.0,2002.0,Blue Gate Crossing,2432326,65.7541137728922
Shekhar Kapur,146.5758547746044,2002.0,The Four Feathers,7527753,70.98041484121104
Yimou Zhang,639.710909561472,2002.0,Hero,318542,83.64185910683517
Jeffrey Porter,0.0,2002.0,Try Seventeen,1717731,55.76108229884642
Austin Chick,0.0,2002.0,XX/XY,3821533,54.21524387286979
Michel Reilhac,0.0,2002.0,The Good Old Naughty Days,623185,59.23310866378467
Jed Weintrob,0.0,2002.0,ON_LINE,3711228,52.261805222956724
Philippe Muyl,0.0,2002.0,The Butterfly,10997890,71.79917463687158
Paul Thomas Anderson,225.66408337206605,2002.0,Punch-Drunk Love,630721,75.41411882655204
Lucky McKee,0.0,2002.0,May,3095818,59.33310461901069
Hansal Mehta,0.0,2002.0,Yeh Kya Ho Raha Hai?,22037332,52.104036241721865
André Heller,0.0,2002.0,Blind Spot: Hitler's Secretary,1610744,65.73996247907985
Jacob Berger,0.0,2002.0,A Loving Father,13681543,55.36749229032358
Steven Spielberg,1555.3228060633487,2002.0,Minority Report,142049,83.44113383592418
Barry Sonnenfeld,446.21253839341614,2002.0,Men in Black II,673599,75.38932759222811
Marc Lawrence,0.0,2002.0,Two Weeks Notice,633883,72.9329178699224
Julie Taymor,68.56300656075175,2002.0,Frida,509792,75.52586626547611
Josh Koury,0.0,2002.0,Standing By Yourself,17164339,54.114998650491316
José Padilha,0.0,2002.0,Bus 174,2542108,67.50322618836057
David Twohy,143.18874294891012,2002.0,Below,9382823,59.51195132802691
Christian Charles,0.0,2002.0,Comedian,5596645,67.89610412250539
Alexandra Pelosi,0.0,2002.0,Journeys with George,7576783,51.90296552773596
Digvijay Singh,0.0,2002.0,Maya,12788402,57.286029424962756
